EAST,NORTH,RL,Auppm,Agppm,Cuppm,Asppm,Sper,CODE,OX,ISBD
243810,1002260,1910,0.40117,3.614,852.86,26.99,0.01,C1,OX2,2.12
243815,1002260,1910,0.43319,3.629,922.24,34.19,0.01,C1,OX2,1.86
243820,1002260,1910,0.46954,3.621,966.82,44.59,0.0117,C1,OX2,1.9
243825,1002260,1910,0.40831,2.797,748.38,35.13,0.0091,C1,OX2,1.84
243830,1002260,1910,0.36074,1.847,557.16,27.63,0.1273,C1,OX2,1.94
243835,1002260,1910,0.40578,1.522,384.3,20.01,0.1657,C1,OX2,2.14
243840,1002260,1910,0.52373,0.88,239.85,12.21,0.1559,C1,OX2,2.1
243850,1002260,1910,0.54963,0.413,128.12,6.73,0.1466,C1,OX2,1.82
243855,1002260,1910,0.63981,0.432,175.25,6.14,0.1288,C1,OX2,2.04
243860,1002260,1910,0.64927,0.569,249.85,7.08,0.1374,C1,OX2,2.02
243865,1002260,1910,0.65587,0.598,309.98,7.92,0.1291,C1,TR1,2.222
243870,1002260,1910,0.60246,1.043,501.15,15.06,0.1657,C1,TR1,1.98
243875,1002260,1910,0.53132,1.466,671.77,20.63,0.1601,C1,TR1,2.266
243880,1002260,1910,0.49739,1.864,830.19,24.28,0.147,C1,TR1,2.2
243885,1002260,1910,0.46336,2.065,908.11,26.56,0.1289,C1,TR1,2.068
243890,1002260,1910,0.46493,2.146,911.72,27.88,0.1376,C1,TR1,2.068
243895,1002260,1910,0.4872,2.165,853.2,27.41,0.1447,C1,TR1,2.156
243900,1002260,1910,0.53506,2.065,790.25,23.09,0.1269,C1,OX1,2.18
243905,1002260,1910,0.57041,2.024,754.8,18.52,0.1088,C1,OX1,2
243910,1002260,1910,0.5717,1.935,730.5,15.57,0.1561,C1,OX1,2.02
243915,1002260,1910,0.56111,1.876,689.23,13.29,0.2103,C1,OX1,1.98
243920,1002260,1910,0.55403,1.938,673.81,11.58,0.2468,C1,OX1,1.8
243925,1002260,1910,0.54071,1.931,669,8.66,0.2439,C1,OX1,1.88
243930,1002260,1910,0.51869,2.087,701.28,8.47,0.2345,C1,OX1,1.94
243935,1002260,1910,0.51678,2.182,722.07,7.57,0.2358,C1,OX1,1.8
243940,1002260,1910,0.50214,2.293,761.03,8.28,0.2094,C1,OX1,1.92
243945,1002260,1910,0.48883,2.368,804.67,9.28,0.1921,C1,OX1,2.2
243950,1002260,1910,0.45352,2.474,834.19,9.28,0.1811,C1,OX1,1.82
243955,1002260,1910,0.46408,2.581,888.87,9.45,0.1469,C1,OX1,2.04
243960,1002260,1910,0.47527,2.514,979.9,8.83,0.1417,C1,OX1,1.8
243965,1002260,1910,0.51293,3.332,1063.65,8.42,0.0606,C1,OX1,2.16
243970,1002260,1910,0.55052,3.605,1117.88,8.27,0.0157,C1,OX1,1.84
243975,1002260,1910,0.56759,3.848,1208.32,7.27,0.0102,C1,OX1,1.82
243980,1002260,1910,0.55839,3.839,1205.46,5.94,0.0101,C1,OX1,2.12
243985,1002260,1910,0.62948,4.576,1314.54,3.22,0.0056,C1,OX1,2.12
243990,1002260,1910,0.64022,5.259,1333.99,2.96,0.0054,C1,OX1,2.12
243995,1002260,1910,0.72742,7.626,1538.56,2.55,0.0034,C1,OX1,1.9
243800,1002270,1910,0.30365,3.141,812.25,19.06,0.01,C1,OX2,2.1
243805,1002270,1910,0.3914,3.535,846.74,25.91,0.01,C1,OX2,2.12
243810,1002270,1910,0.42464,3.583,913.01,32.98,0.01,C1,OX2,1.88
243815,1002270,1910,0.43274,3.628,921.73,34.13,0.01,C1,OX2,1.86
243820,1002270,1910,0.4693,3.621,966.51,44.53,0.0117,C1,OX2,1.94
243885,1002270,1910,0.40643,2.239,1083.12,28.89,0.078,C1,TR1,2.42
243890,1002270,1910,0.37763,2.195,1047.25,29.73,0.078,C1,OX1,2.1
243895,1002270,1910,0.36778,2.511,853.17,48.64,0.4019,C1,OX1,1.86
243900,1002270,1910,0.48233,2.228,746.95,27.92,0.131,C1,OX1,2.04
243905,1002270,1910,0.57518,2.053,742.13,18.99,0.0823,C1,OX1,1.94
243910,1002270,1910,0.58141,1.865,719.79,14.67,0.088,C1,OX1,2.12
243915,1002270,1910,0.56501,1.798,677.1,11.8,0.1088,C1,OX1,2.06
243920,1002270,1910,0.55038,1.899,657.34,9.61,0.1296,C1,OX1,1.98
243925,1002270,1910,0.53813,1.969,656.47,6.59,0.1204,C1,OX1,2.06
243930,1002270,1910,0.52267,2.178,691.36,6.55,0.1287,C1,OX1,1.86
243935,1002270,1910,0.51643,2.35,711.86,5.51,0.131,C1,OX1,1.8
243940,1002270,1910,0.50817,2.447,750.15,6.29,0.1269,C1,OX1,1.86
243945,1002270,1910,0.49533,2.487,779.88,7.16,0.1246,C1,OX1,1.8
243950,1002270,1910,0.46614,2.567,811.3,7.24,0.0988,C1,OX1,2.12
243955,1002270,1910,0.47265,2.661,853.1,7.66,0.0987,C1,OX1,1.96
243960,1002270,1910,0.47966,2.655,956.5,6.45,0.0426,C1,OX1,2
243965,1002270,1910,0.52674,3.625,1059.37,6.2,0.0116,C1,OX1,1.96
243970,1002270,1910,0.54964,3.855,1114.27,6.27,0.012,C1,OX1,1.96
243975,1002270,1910,0.5739,4.114,1210.43,6.03,0.0086,C1,OX1,2.08
243980,1002270,1910,0.55629,4.255,1202.13,5.07,0.0087,C1,OX1,2.2
243985,1002270,1910,0.63581,4.944,1353.68,2.95,0.005,C1,OX1,2.16
243990,1002270,1910,0.65189,5.602,1384.69,2.73,0.0049,C1,OX1,2.06
243995,1002270,1910,0.71639,6.915,1452.41,2.45,0.0035,C1,OX1,2.12
244000,1002270,1910,0.95328,9.971,1777.08,0,0,C1,OX1,1.84
243895,1002280,1910,0.47875,2.231,862.27,27.29,0.1267,C1,TR1,2.398
243900,1002280,1910,0.52566,2.164,795.27,22.38,0.1031,C1,OX1,2.02
243905,1002280,1910,0.55591,2.111,752.76,16.62,0.0783,C1,OX1,2.06
243910,1002280,1910,0.55225,2.141,726.42,12.19,0.0745,C1,OX1,2.14
243915,1002280,1910,0.54064,2.294,701.3,8.43,0.0658,C1,OX1,1.9
243920,1002280,1910,0.53238,2.452,691.59,6.2,0.0728,C1,OX1,2
243925,1002280,1910,0.5312,2.523,700.53,4,0.0593,C1,OX1,2.14
243930,1002280,1910,0.52286,2.661,720.59,3.95,0.0584,C1,OX1,2.08
243935,1002280,1910,0.52002,2.748,729.02,3.43,0.0576,C1,OX1,2.02
243940,1002280,1910,0.5177,2.8,757.86,4.06,0.0629,C1,OX1,2.04
243945,1002280,1910,0.51193,2.748,772.52,5.04,0.0658,C1,OX1,1.86
243950,1002280,1910,0.49319,2.849,806.56,4.96,0.0585,C1,OX1,2.18
243955,1002280,1910,0.47959,2.787,839.18,5.79,0.0654,C1,OX1,2.02
243960,1002280,1910,0.49435,2.832,954.82,5.16,0.0293,C1,OX1,2.18
243965,1002280,1910,0.53714,3.898,1070.21,4.74,0.0072,C1,OX1,2.14
243970,1002280,1910,0.55488,4.108,1126.13,5.1,0.0074,C1,OX1,2.08
243975,1002280,1910,0.57697,4.425,1228.2,5.13,0.0074,C1,OX1,1.88
243980,1002280,1910,0.59539,4.896,1257.95,4.26,0.0071,C1,OX1,2.18
243985,1002280,1910,0.61981,5.291,1332.06,2.37,0.0037,C1,OX1,1.9
243990,1002280,1910,0.65659,6.496,1464.9,2.4,0.0037,C1,OX1,2.02
243995,1002280,1910,0.77371,7.532,1588.95,1.76,0.0023,C1,OX1,2.18
244000,1002280,1910,0.95344,9.981,1777.7,0,0,C1,OX1,1.9
243900,1002290,1910,0.52185,2.544,781.08,13.55,0.0657,C1,TR1,2.024
243905,1002290,1910,0.51672,2.804,757.37,7.58,0.042,C1,TR1,2.134
243910,1002290,1910,0.51035,3.13,764.19,3.87,0.0262,C1,TR1,1.98
243915,1002290,1910,0.51773,3.395,777.65,1.92,0.0164,C1,OX1,2
243920,1002290,1910,0.52617,3.405,763.38,1.38,0.0164,C1,OX1,2.06
243925,1002290,1910,0.52758,3.229,746.29,1.15,0.0162,C1,OX1,1.86
243930,1002290,1910,0.52435,3.155,745.66,1.51,0.0206,C1,OX1,2.02
243935,1002290,1910,0.52239,3.123,749.87,1.66,0.0244,C1,OX1,2.04
243940,1002290,1910,0.52483,3.148,773.16,2.26,0.0315,C1,OX1,2.12
243945,1002290,1910,0.52239,3.017,767.7,3.14,0.0376,C1,OX1,2.1
243950,1002290,1910,0.50535,3.05,807.06,3.46,0.0355,C1,OX1,2
243955,1002290,1910,0.50215,2.99,908.05,4.02,0.0417,C1,OX1,2.16
243960,1002290,1910,0.511,3.013,959.36,4.2,0.0207,C1,OX1,2.14
243965,1002290,1910,0.54694,4.178,1082.37,3.61,0.0054,C1,OX1,1.9
243970,1002290,1910,0.55423,4.442,1137.42,4.21,0.0061,C1,OX1,2.18
243975,1002290,1910,0.58176,4.701,1246.69,4.3,0.0063,C1,OX1,1.88
243980,1002290,1910,0.6034,5.176,1284.7,3.67,0.0062,C1,OX1,2.12
243985,1002290,1910,0.63157,5.687,1368.27,2.07,0.003,C1,OX1,1.92
243990,1002290,1910,0.71425,6.769,1569.43,1.35,0.0024,C1,OX1,2.08
243995,1002290,1910,0.83545,8.306,1760.51,0.69,0.0012,C1,OX1,2.08
244000,1002290,1910,0.95354,9.988,1778.13,0,0,C1,OX1,1.94
244005,1002290,1910,0.97637,6.15,1496.04,0,0,C1,OX1,1.88
243910,1002300,1910,0.47619,3.573,807.37,0.52,0.0027,C1,TR1,2.134
243915,1002300,1910,0.48067,5.12,1087.11,0.01,0.0001,C1,TR1,2.112
243920,1002300,1910,0.62208,4.27,869.56,0.07,0.0008,C1,TR1,1.98
243925,1002300,1910,0.54206,3.529,755.71,0.29,0.0034,C1,TR1,2.31
243930,1002300,1910,0.5252,3.304,744.01,0.58,0.0071,C1,OX1,1.92
243935,1002300,1910,0.52236,3.258,755.02,0.97,0.0115,C1,OX1,2
243940,1002300,1910,0.53195,3.302,781.56,1.59,0.0166,C1,OX1,2.14
243945,1002300,1910,0.52857,3.155,768.95,2.26,0.0198,C1,OX1,1.88
243950,1002300,1910,0.51759,3.169,810.32,2.78,0.0242,C1,OX1,1.98
243955,1002300,1910,0.50961,3.108,909.86,3.26,0.0303,C1,OX1,2.16
243960,1002300,1910,0.51967,3.139,966.14,3.57,0.016,C1,OX1,1.84
243965,1002300,1910,0.57358,4.335,1092.73,3.49,0.0046,C1,OX1,1.82
243970,1002300,1910,0.5613,4.643,1149.89,3.53,0.0051,C1,OX1,1.9
243975,1002300,1910,0.57798,5.009,1260.04,3.37,0.0053,C1,OX1,1.86
243980,1002300,1910,0.6141,5.6,1317.9,2.27,0.005,C1,OX1,1.82
243985,1002300,1910,0.63204,6.121,1403.48,1.69,0.0022,C1,OX1,1.94
243990,1002300,1910,0.72619,6.908,1601.82,1.2,0.0021,C1,OX1,1.84
243995,1002300,1910,0.84346,8.385,1780.67,0.61,0.001,C1,OX1,1.84
244000,1002300,1910,0.95358,9.991,1778.29,0,0,C1,OX1,2.08
243895,1002310,1910,0.45773,2.43,706.51,18.92,0.0382,C1,TR1,2.354
243900,1002310,1910,0.47729,2.839,732.35,11.2,0.0313,C1,TR1,2.398
243905,1002310,1910,0.49006,3.082,743.68,4.31,0.0174,C1,TR1,2.376
243910,1002310,1910,0.49842,3.356,768.21,2.12,0.0091,C1,TR1,2.002
243915,1002310,1910,0.51273,3.548,787.45,1.12,0.0071,C1,TR1,2.332
243920,1002310,1910,0.52298,3.523,772.18,0.87,0.0078,C1,OX1,2.1
243925,1002310,1910,0.52563,3.349,755.97,0.82,0.0079,C1,OX1,1.92
243930,1002310,1910,0.52375,3.301,756.83,0.94,0.0098,C1,OX1,2.04
243935,1002310,1910,0.51931,3.283,761.9,1.21,0.0125,C1,OX1,2.16
243940,1002310,1910,0.53469,3.328,783.78,1.71,0.0126,C1,OX1,2.06
243945,1002310,1910,0.53261,3.184,770.23,2.31,0.0176,C1,OX1,2.04
243950,1002310,1910,0.5239,3.202,813.43,2.8,0.0212,C1,OX1,2.06
243955,1002310,1910,0.51502,3.157,913.27,3.21,0.0265,C1,OX1,2.08
243960,1002310,1910,0.53028,3.221,976.12,3.43,0.0141,C1,OX1,1.88
243965,1002310,1910,0.58327,4.472,1100.24,3.28,0.004,C1,OX1,1.84
243970,1002310,1910,0.56983,4.79,1158.59,3.12,0.0045,C1,OX1,1.88
243975,1002310,1910,0.58791,5.263,1286.02,2.54,0.0043,C1,OX1,2
243980,1002310,1910,0.62142,5.996,1371.44,1.83,0.004,C1,OX1,2.04
243985,1002310,1910,0.63905,6.22,1421.55,1.53,0.002,C1,OX1,1.92
243990,1002310,1910,0.75726,7.369,1682.28,0.82,0.0014,C1,OX1,2.06
243875,1002320,1910,0.3923,1.659,581.33,38.18,0.0209,C1,OX2,1.84
243880,1002320,1910,0.38647,1.597,583.86,34.51,0.0222,C1,OX2,1.96
243885,1002320,1910,0.38665,1.589,588.04,32.96,0.0253,C1,OX2,2
243890,1002320,1910,0.39246,1.743,609.55,30.54,0.0304,C1,OX2,1.94
243895,1002320,1910,0.41145,2.01,640.85,25.99,0.0321,C1,OX2,2
243900,1002320,1910,0.44935,2.298,678.74,19.64,0.0314,C1,OX2,1.88
243905,1002320,1910,0.47095,2.538,692.59,10.15,0.0245,C1,OX2,2.06
243910,1002320,1910,0.4879,2.849,719.91,7.22,0.0205,C1,OX2,1.84
243915,1002320,1910,0.49557,3.029,737.97,4.92,0.022,C1,OX1,2.2
243920,1002320,1910,0.50301,3.103,736.2,3.65,0.0183,C1,OX1,1.94
243925,1002320,1910,0.51807,3.087,751.32,2.7,0.0174,C1,OX1,2.2
243930,1002320,1910,0.52158,3.201,762.97,2.46,0.0169,C1,OX1,1.84
243935,1002320,1910,0.51659,3.215,762.45,2.24,0.0128,C1,OX1,2.16
243940,1002320,1910,0.5401,3.286,787.62,2.63,0.0159,C1,OX1,2
243945,1002320,1910,0.53466,3.17,767.74,2.89,0.0197,C1,OX1,2
243950,1002320,1910,0.53168,3.205,818.86,3.39,0.0227,C1,OX1,2.1
243955,1002320,1910,0.51349,3.038,827.83,3.74,0.012,C1,OX1,1.82
243960,1002320,1910,0.54597,3.265,986.55,3.89,0.0038,C1,OX1,1.86
243965,1002320,1910,0.59878,4.591,1116.66,4.12,0.0039,C1,OX1,1.94
243970,1002320,1910,0.58097,5.047,1194.28,2.73,0.0039,C1,OX1,1.86
243975,1002320,1910,0.59202,5.441,1294.13,2.08,0.0038,C1,OX1,1.8
243860,1002330,1910,0.59595,1.353,630.25,15.49,0.043,C1,OX2,1.92
243865,1002330,1910,0.3127,1.139,473.53,16.23,0.0135,C1,OX2,1.8
243870,1002330,1910,0.3743,2.016,585.09,60.26,0.0152,C1,OX2,1.86
243875,1002330,1910,0.38288,1.805,578.85,46.42,0.0154,C1,OX2,1.92
243880,1002330,1910,0.37978,1.619,579.32,35.92,0.0173,C1,OX2,2.14
243885,1002330,1910,0.37774,1.577,584.15,33.69,0.0185,C1,OX2,1.84
243890,1002330,1910,0.3818,1.644,592.53,32.08,0.023,C1,OX2,2.08
243895,1002330,1910,0.38613,1.787,607.06,29.55,0.023,C1,OX2,1.92
243900,1002330,1910,0.42156,1.948,640.48,25.49,0.0252,C1,OX2,2
243905,1002330,1910,0.44292,2.064,650,15.62,0.0241,C1,OX2,1.92
243910,1002330,1910,0.46117,2.386,686.65,13.14,0.0243,C1,OX1,2.16
243915,1002330,1910,0.47404,2.532,690.89,10.51,0.0185,C1,OX1,1.84
243920,1002330,1910,0.48591,2.745,708.96,7.87,0.0197,C1,OX1,2.2
243925,1002330,1910,0.50694,2.816,738.59,5.65,0.0187,C1,OX1,1.94
243930,1002330,1910,0.51787,3.003,754.32,4.82,0.0186,C1,OX1,2.18
243935,1002330,1910,0.51386,3.065,754.62,3.99,0.0186,C1,OX1,1.86
243940,1002330,1910,0.54779,3.148,786.32,4.17,0.0209,C1,OX1,1.82
243945,1002330,1910,0.54134,3.069,765.34,4.09,0.0241,C1,OX1,1.9
243950,1002330,1910,0.52525,3.006,819.21,4.81,0.0281,C1,OX1,2.1
243955,1002330,1910,0.52926,3.018,833.4,4.52,0.0134,C1,OX1,1.88
243960,1002330,1910,0.5597,3.218,989.12,4.69,0.0043,C1,OX1,2.18
243965,1002330,1910,0.61207,4.618,1116.02,4.77,0.004,C1,OX1,1.84
243870,1002340,1910,0.4077,1.709,584.42,40.3,0.0195,C1,OX2,2.2
243875,1002340,1910,0.39152,1.659,579.95,38.34,0.0169,C1,OX2,2.12
243880,1002340,1910,0.38285,1.592,580.76,34.78,0.0169,C1,OX2,1.82
243885,1002340,1910,0.3808,1.577,583.02,33.92,0.0166,C1,OX2,1.8
243890,1002340,1910,0.38227,1.634,588.77,32.65,0.0197,C1,OX2,2
243895,1002340,1910,0.37821,1.733,597.52,30.78,0.0184,C1,OX2,1.9
243900,1002340,1910,0.41027,1.823,626.04,27.79,0.0188,C1,OX2,2
243905,1002340,1910,0.42804,1.853,632.3,18.25,0.0187,C1,OX2,1.88
243910,1002340,1910,0.44398,2.093,658.55,16.56,0.0172,C1,OX2,1.98
243915,1002340,1910,0.45508,2.252,674.86,14.41,0.0162,C1,OX1,1.8
243920,1002340,1910,0.46704,2.487,693.15,11.66,0.0256,C1,OX1,2
243925,1002340,1910,0.4976,2.584,723.74,8.59,0.0252,C1,OX1,1.8
243930,1002340,1910,0.51443,2.799,742.56,7.41,0.0249,C1,OX1,2.14
243935,1002340,1910,0.51432,2.853,751.74,6.29,0.0255,C1,OX1,1.88
243940,1002340,1910,0.5584,2.992,777.98,5.75,0.026,C1,OX1,1.84
243945,1002340,1910,0.55091,2.946,766.09,5.59,0.0288,C1,OX1,1.88
243950,1002340,1910,0.53942,2.915,817.34,6.15,0.0323,C1,OX1,2.12
243880,1002350,1910,0.38825,1.56,581.92,33.09,0.0192,C1,OX1,1.84
243885,1002350,1910,0.38699,1.58,584.68,33.76,0.0182,C1,OX1,2.16
243890,1002350,1910,0.38805,1.654,591.21,32.82,0.0211,C1,OX1,1.92
243895,1002350,1910,0.37843,1.74,597.69,31.13,0.0189,C1,OX1,1.8
243900,1002350,1910,0.3928,1.867,615.92,30.05,0.0198,C1,OX1,1.9
243905,1002350,1910,0.42262,1.778,629.12,19.06,0.0194,C1,OX1,2.18
243910,1002350,1910,0.42934,1.958,655.05,18.92,0.0193,C1,OX1,2.04
243915,1002350,1910,0.44363,2.122,666.34,16.35,0.018,C1,OX1,2.04
243920,1002350,1910,0.45914,2.334,679.61,13.55,0.0119,C1,OX1,1.9
243925,1002350,1910,0.49099,2.419,710.68,10.64,0.0235,C1,OX1,1.96
243930,1002350,1910,0.50386,2.678,733.92,8.2,0.0301,C1,OX1,2.2
243860,1002100,1915,0.50726,2.433,601.1,20.97,0.4972,C1,TR1,2.068
243865,1002100,1915,0.52737,1.614,395.71,14.1,0.3144,C1,TR1,2.398
243870,1002100,1915,0.53141,0.942,243.45,8.64,0.1689,C1,TR1,2.024
243875,1002100,1915,0.53425,0.615,160.76,5.7,0.1125,C1,OX1,1.9
243880,1002100,1915,0.54627,0.448,122.98,4.51,0.0676,C1,OX1,1.86
243885,1002100,1915,0.54894,0.357,108.87,3.94,0.0484,C1,OX1,2.08
243890,1002100,1915,0.55809,0.354,110.71,3.89,0.0454,C1,TR1,2.002
243895,1002100,1915,0.55503,0.33,105.32,3.71,0.0468,C1,TR1,2.134
243900,1002100,1915,0.54825,0.336,110.17,3.73,0.0458,C1,TR1,2.178
243905,1002100,1915,0.54309,0.401,122.01,3.87,0.0487,C1,TR1,2.31
243910,1002100,1915,0.54831,0.543,149.92,4.41,0.0622,C1,TR1,1.98
243850,1002110,1915,0.5601,3.886,1021.33,31.58,0.8549,C1,TR1,2.266
243855,1002110,1915,0.53188,3.889,961.33,32.84,0.7967,C1,TR1,2.024
243860,1002110,1915,0.51793,2.805,687.89,23.95,0.5404,C1,TR1,2.398
243865,1002110,1915,0.53285,1.869,454.12,16.23,0.3398,C1,TR1,2.31
243870,1002110,1915,0.53449,0.979,249.33,8.94,0.163,C1,TR1,2.398
243875,1002110,1915,0.53653,0.552,141.84,5.11,0.0922,C1,OX1,2.14
243880,1002110,1915,0.54367,0.332,89.52,3.33,0.0444,C1,OX1,1.96
243885,1002110,1915,0.545,0.228,66.28,2.35,0.0298,C1,OX1,1.96
243890,1002110,1915,0.54692,0.171,52.61,1.87,0.0194,C1,OX1,2.12
243895,1002110,1915,0.53835,0.169,52.46,1.85,0.0203,C1,TR1,1.98
243900,1002110,1915,0.53077,0.199,64.72,2.2,0.0257,C1,TR1,2.354
243905,1002110,1915,0.52533,0.288,88.26,2.82,0.0366,C1,TR1,2.31
243910,1002110,1915,0.53162,0.45,124.62,3.67,0.0461,C1,TR1,2.046
243915,1002110,1915,0.52274,0.71,198.94,5.55,0.0651,C1,TR1,2.068
243920,1002110,1915,0.566,1.212,342.85,9.08,0.1027,C1,TR1,2.178
243925,1002110,1915,0.55633,2.036,565.65,14.89,0.152,C1,TR1,2.046
243855,1002120,1915,0.54174,4.072,1000.54,33.65,0.794,C1,TR1,2.42
243860,1002120,1915,0.53478,3.342,818.91,28.36,0.6246,C1,TR1,2.002
243865,1002120,1915,0.53913,2.543,616.68,22.01,0.4331,C1,TR1,2.178
243870,1002120,1915,0.53587,1.469,368.12,13.41,0.2256,C1,TR1,2.222
243875,1002120,1915,0.54034,0.863,225.99,8.19,0.122,C1,OX1,1.94
243880,1002120,1915,0.54405,0.401,105.76,4.03,0.0475,C1,OX1,1.84
243885,1002120,1915,0.55882,0.142,40.34,1.46,0.0163,C1,OX1,1.88
243890,1002120,1915,0.55907,0.017,5.02,0.18,0.0018,C1,OX1,2.12
243895,1002120,1915,0.48535,0.018,5.66,0.2,0.0021,C1,OX1,2.08
243900,1002120,1915,0.51976,0.105,33.93,1.16,0.0118,C1,OX1,2.06
243905,1002120,1915,0.51089,0.246,75.35,2.42,0.0275,C1,OX1,2.14
243910,1002120,1915,0.51997,0.464,128.77,3.81,0.0425,C1,OX1,1.86
243915,1002120,1915,0.50971,0.829,231.92,6.45,0.0682,C1,OX1,1.82
243920,1002120,1915,0.55177,1.671,459.88,12.7,0.1401,C1,OX1,1.96
243925,1002120,1915,0.53867,2.435,672.67,17.71,0.1719,C1,OX1,1.8
243930,1002120,1915,0.50514,3.32,895.15,21.46,0.2564,C1,OX1,2.06
243935,1002120,1915,0.36992,4.276,1080.07,25.17,0.2892,C1,OX1,1.88
243940,1002120,1915,0.35051,4.425,1089.72,22.87,0.2434,C1,OX1,2
243855,1002130,1915,0.55049,4.242,1038.7,33.88,0.8028,C1,TR1,2.024
243860,1002130,1915,0.55141,3.906,951.6,32.42,0.6867,C1,TR1,2.354
243865,1002130,1915,0.54673,3.581,863.13,31.08,0.5604,C1,TR1,2.398
243870,1002130,1915,0.54052,2.951,728.01,27.47,0.4135,C1,OX1,2
243875,1002130,1915,0.54247,2.408,610.93,23.48,0.3091,C1,OX1,1.94
243880,1002130,1915,0.54135,1.777,456.09,17.61,0.2184,C1,OX1,1.9
243885,1002130,1915,0.5425,1.126,308.93,11.64,0.1191,C1,OX1,2.12
243890,1002130,1915,0.54326,0.674,198.26,7.25,0.0658,C1,OX1,2.1
243895,1002130,1915,0.52912,0.497,151.81,5.38,0.0492,C1,OX1,1.84
243900,1002130,1915,0.52093,0.495,159.26,5.41,0.051,C1,OX1,2.2
243905,1002130,1915,0.5166,0.628,193.64,6.2,0.0627,C1,OX1,2.08
243910,1002130,1915,0.52515,0.895,250.43,7.42,0.0756,C1,OX1,1.98
243915,1002130,1915,0.51573,1.416,396.73,11.19,0.1235,C1,OX1,2.18
243920,1002130,1915,0.54612,2.286,635.95,17.49,0.2054,C1,OX1,2.12
243925,1002130,1915,0.52173,2.922,815.75,21.43,0.258,C1,OX1,1.88
243930,1002130,1915,0.48277,3.561,962.42,22.99,0.2839,C1,OX1,2.02
243935,1002130,1915,0.36999,4.259,1078.44,25.13,0.3026,C1,OX1,2.06
243940,1002130,1915,0.35268,4.429,1089.68,22.67,0.2523,C1,OX1,1.9
243945,1002130,1915,0.27495,4.159,1068.77,20.64,0.1686,C1,OX1,2.18
243950,1002130,1915,0.29995,4.409,1129.41,20.9,0.0362,C1,OX1,1.9
243855,1002140,1915,0.55895,4.349,1064,33.17,0.8231,C1,TR1,2.222
243860,1002140,1915,0.56487,4.224,1025.6,33.84,0.7059,C1,OX1,1.82
243865,1002140,1915,0.56285,4.136,998.3,36.57,0.5673,C1,OX1,2.18
243870,1002140,1915,0.55233,3.928,965.83,40.68,0.4532,C1,OX1,1.86
243875,1002140,1915,0.5299,3.872,956.09,44.17,0.4119,C1,OX1,2.1
243880,1002140,1915,0.52473,4.189,993.6,43.95,0.4635,C1,OX1,2
243885,1002140,1915,0.53747,4.025,1019.21,40.77,0.4251,C1,OX1,1.96
243890,1002140,1915,0.56659,3.403,955.62,35.56,0.3265,C1,OX1,2.08
243895,1002140,1915,0.56626,2.662,805.36,28.5,0.2472,C1,OX1,2.1
243900,1002140,1915,0.55281,2.145,671.21,22.54,0.1959,C1,OX1,1.94
243905,1002140,1915,0.54926,1.861,581.32,18.53,0.1796,C1,OX1,1.88
243910,1002140,1915,0.54441,1.971,565.4,16.75,0.1817,C1,OX1,2.08
243915,1002140,1915,0.53009,2.354,668.17,18.78,0.2178,C1,OX1,2.04
243920,1002140,1915,0.54203,2.949,832.62,22.7,0.2928,C1,OX1,2.08
243925,1002140,1915,0.50836,3.274,925.64,24.12,0.329,C1,OX1,1.88
243930,1002140,1915,0.46367,3.838,1051.28,25.01,0.3542,C1,OX1,1.94
243935,1002140,1915,0.37556,4.157,1077.64,24.93,0.3344,C1,OX1,2.1
243940,1002140,1915,0.36052,4.333,1090.72,22.64,0.2836,C1,OX1,1.9
243945,1002140,1915,0.28688,4.099,1066.51,20.79,0.2172,C1,OX1,2.2
243950,1002140,1915,0.32148,4.321,1127.43,21.28,0.0546,C1,OX1,2.08
243955,1002140,1915,0.34586,4.155,1212.88,24.08,0.0302,C1,OX1,1.98
243960,1002140,1915,0.39224,3.467,1276.24,25.3,0.0331,C1,OX1,1.88
243965,1002140,1915,0.37574,3.192,1236.62,28.41,0.0357,C1,OX1,2.06
243855,1002150,1915,0.56102,4.367,1071.72,32.96,0.8496,C1,TR1,2.178
243860,1002150,1915,0.56836,4.275,1039.4,33.91,0.7168,C1,TR1,2.09
243865,1002150,1915,0.57034,4.188,1014.11,37.42,0.546,C1,OX1,2.2
243870,1002150,1915,0.55846,3.861,964.56,43.61,0.4145,C1,OX1,1.9
243875,1002150,1915,0.49873,3.064,886.13,48.65,0.2524,C1,OX1,1.84
243880,1002150,1915,0.49837,4.73,1018.89,49.45,0.5062,C1,OX1,2.16
243885,1002150,1915,0.53393,4.735,1153.35,46.93,0.5264,C1,OX1,1.92
243890,1002150,1915,0.56909,4.432,1227.67,45.76,0.4497,C1,OX1,1.86
243895,1002150,1915,0.58624,3.83,1162.91,40.94,0.3851,C1,OX1,2.04
243900,1002150,1915,0.57871,3.277,1039.38,34.64,0.3471,C1,OX1,2.12
243905,1002150,1915,0.57599,2.888,924.89,29.11,0.3616,C1,OX1,2.16
243910,1002150,1915,0.56218,2.899,854.64,25.1,0.3487,C1,OX1,2.02
243915,1002150,1915,0.54435,3.059,893.72,24.81,0.3704,C1,OX1,2.2
243920,1002150,1915,0.54282,3.343,974.89,26.23,0.445,C1,OX1,2
243925,1002150,1915,0.50724,3.391,996.97,25.58,0.4577,C1,OX1,2.14
243930,1002150,1915,0.45225,3.841,1093.05,25.61,0.4737,C1,OX1,2.04
243935,1002150,1915,0.38489,3.959,1067.92,24.61,0.4141,C1,OX1,1.84
